cond,i,M,S,R,s_ma,rho,beta,gpath,e0_p,e0_coef,e0_ok,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject,t_e1
M6_S10_R1_sma0.03_rho0.0_beta0.0,98,6,10,1,0.03,0.0,0.0,0.04,0.020462175770588727,-0.01389342899656431,True,0.3908559346898166,-0.014825280224862444,0.017277549216771697,True,True,0.0008988346364120962,0.0007233075893208499,0.0008056576571729236,0.0010107521151822543,-0.014825280224865536,-0.03890049433641187,0.013690500390740748,False,True,-0.2005555555555556,-0.40727777777777774,0.0094583333333333,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,99,6,10,1,0.03,0.0,0.0,0.04,8.3228198831974e-06,-0.027688825718040957,True,0.06070905989264565,-0.03285644989306367,0.01751775495071456,True,True,0.0009004976668045259,0.0009195037356847595,0.0008305654488593953,0.0008052881817765534,-0.03285644989306238,-0.0697106849454101,0.001478809862272501,False,True,-0.35555555555555557,-0.5428333333333334,-0.14887499999999998,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,100,6,10,1,0.03,0.0,0.0,0.04,0.1450439120225342,-0.008782156159709705,True,0.8759911143917307,-0.0015973554211492409,0.01023596935445146,True,True,0.0008823785347269823,0.001583034015224347,0.00022608735240311578,0.0016581012362170348,-0.0015973554211486797,-0.021986929489894017,0.01796360727317442,False,True,-0.015555555555555545,-0.21780555555555556,0.20723611111111107,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,101,6,10,1,0.03,0.0,0.0,0.04,0.7753642794134787,-0.0017105881713154057,True,0.8485315892872312,-0.003500645864064968,0.018328723248549676,True,True,0.0008678321681381666,0.0008178164942765525,0.0009210430709522086,0.0016190415793849243,-0.0035006458640648055,-0.036295821971422226,0.03716384652190317,False,True,-0.003333333333333355,-0.20390277777777774,0.19184722222222203,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,102,6,10,1,0.03,0.0,0.0,0.04,3.7216292838819994e-09,0.026439767388827456,True,0.010952461783469876,0.026294814408669057,0.01033515106981036,True,True,0.0009264516375317694,0.0017093914792345832,0.00022780087915422341,0.0007745780970801532,0.026294814408669098,0.001940526330584922,0.045949537161185244,True,False,0.21833333333333332,0.015541666666666655,0.4111666666666667,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,103,6,10,1,0.03,0.0,0.0,0.04,0.3462329331484436,0.005711111391546926,True,0.5511880339174717,0.010681442451032273,0.017922459804219533,True,True,0.0008985052784403047,0.004470745157786849,0.0008737931684575785,0.0008432353448428556,0.010681442451032986,-0.021612199468047776,0.042814535140993995,False,True,-0.004999999999999949,-0.21612500000000004,0.21341666666666664,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,104,6,10,1,0.03,0.0,0.0,0.04,0.6397665663755887,-0.002747495880219126,True,0.5775132448168232,-0.006197939305886266,0.011126944887875198,True,True,0.0009024976823286633,0.0010031292266912235,0.0002811769393805683,0.0016931588579968523,-0.00619793930588636,-0.03091283116339507,0.0229522627941807,False,True,-0.07611111111111107,-0.296125,0.1389027777777777,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,105,6,10,1,0.03,0.0,0.0,0.04,0.051623388384807276,0.010143106325773725,True,0.33028708566898957,0.012370409335863293,0.012706681739587257,True,True,0.0008192551271243824,0.0054926798722816665,0.0004024537697810371,0.0010085166582193186,0.012370409335863997,-0.00814287248297462,0.03394113647926496,False,True,0.11944444444444446,-0.08065277777777777,0.3234027777777777,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,106,6,10,1,0.03,0.0,0.0,0.04,0.1201381851580626,0.010313893425470429,True,0.6465776558007166,0.008725491397437179,0.019029613782642663,True,True,0.0008567281375590285,0.000607083910522458,0.0010007057883937847,0.001842164132482908,0.008725491397439007,-0.03115624235074665,0.04383400551763229,False,True,0.06611111111111106,-0.13833333333333336,0.276736111111111,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,107,6,10,1,0.03,0.0,0.0,0.04,0.010669529570666782,-0.014424857005914301,True,0.08283034011835004,-0.014920539312176226,0.008602239637432918,True,True,0.0009197585289799894,0.004043234174968804,0.00013001972744146738,0.0024946492518989056,-0.014920539312176396,-0.03165908731601921,0.004614122429077155,False,True,-0.09666666666666668,-0.30562500000000004,0.09499999999999997,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,108,6,10,1,0.03,0.0,0.0,0.04,0.012559118120194883,0.015004798156429619,True,0.33928952305097737,0.017980918611927837,0.018816955922141863,True,True,0.0008170174239318836,0.005829338212535616,0.0009805317481344554,0.0016961000152450304,0.01798091861192961,-0.015687592250686118,0.05151441258865896,False,True,0.13999999999999996,-0.06561111111111113,0.33391666666666664,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,109,6,10,1,0.03,0.0,0.0,0.04,0.01664918982174749,0.01190373450657032,True,0.44307853487463134,0.007916729759634408,0.010321614100444292,True,True,0.0008814538162718104,0.0023083697639955164,0.00023146177128828741,0.0011692310631622928,0.007916729759634073,-0.01562335179908136,0.031705987431159405,False,True,0.05944444444444441,-0.14056944444444444,0.26947222222222217,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,110,6,10,1,0.03,0.0,0.0,0.04,0.5417567736437107,0.0028902742300670843,True,0.9495743140731706,0.0006481081033879092,0.010248169137441695,True,True,0.0009318711453668847,0.00203152343441513,0.0002218877974721482,0.0006172340251266019,0.00064810810338785,-0.02334672177563036,0.026433136422211713,False,True,0.0005555555555555869,-0.2139444444444444,0.2078333333333333,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,111,6,10,1,0.03,0.0,0.0,0.04,0.4878564616128841,0.003431784913977044,True,0.9967322124464467,5.0502174778757336e-05,0.01233090959356308,True,True,0.0008452342218897232,0.0024575897901280125,0.00037163057202489996,0.001278251379692892,5.0502174779584975e-05,-0.022165947279525818,0.019202672931398924,False,True,-0.005555555555555536,-0.2139305555555555,0.18511111111111106,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,112,6,10,1,0.03,0.0,0.0,0.04,3.1217467474955015e-06,-0.02174863369244548,True,0.0013159661466854628,-0.02503403372435765,0.00779275603866175,True,True,0.0009060181318179743,0.0007807088623403801,9.157932685250037e-05,0.0010601032384256917,-0.025034033724357533,-0.044514321956495365,-0.0025715922185163263,True,False,-0.26666666666666666,-0.4583472222222222,-0.06552777777777784,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,113,6,10,1,0.03,0.0,0.0,0.04,0.06885683931021624,0.011298921922477998,True,0.2671052207181509,0.009735543525511708,0.008772707351251447,False,True,0.0008895534183996391,0.0016925851143946428,0.00014192584097214134,0.001923183655433529,0.009735543525511816,-0.0059422003255895275,0.025035764408657447,False,True,0.0855555555555556,-0.1244583333333333,0.2822361111111111,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,114,6,10,1,0.03,0.0,0.0,0.04,0.0021185031988479623,-0.015558627082640834,True,0.2157335120051972,-0.014334364943058439,0.011579087150216584,True,True,0.0009387570489936783,0.0020762031661006124,0.0003083500727975564,0.0010308299147535466,-0.0143343649430585,-0.04017453496676875,0.011480970873144657,False,True,-0.14999999999999997,-0.34668055555555555,0.052236111111111046,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,115,6,10,1,0.03,0.0,0.0,0.04,0.6296802723137351,0.0029979782131336653,True,0.9775209916011925,0.0004154719756082486,0.014745081676817122,True,True,0.0009184476568936362,0.0013923922843050648,0.0005604075352786785,0.0020771996620744283,0.0004154719756083045,-0.02061737180787347,0.0246589521288886,False,True,-0.010000000000000009,-0.2177916666666667,0.195,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,116,6,10,1,0.03,0.0,0.0,0.04,0.23507052780687354,-0.006339837473012614,True,0.6641083613847983,-0.007555384666508496,0.01739877833249644,True,True,0.000883721849383293,0.0021145234492015537,0.0008197802774516752,0.0015881774091137599,-0.007555384666507841,-0.040715591503686456,0.026086644339484114,False,True,-0.06000000000000005,-0.2689166666666667,0.15780555555555553,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,117,6,10,1,0.03,0.0,0.0,0.04,0.1795383360926981,-0.0101189029232602,True,0.5629876631869155,-0.0071732821398856166,0.012401735796683822,True,True,0.0008909357977337541,0.001751037101612053,0.00037231557253888264,0.0046165572302673845,-0.007173282139885712,-0.040402009941919496,0.025461944269261814,False,True,-0.048888888888888926,-0.25447222222222227,0.1550694444444444,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,118,6,10,1,0.03,0.0,0.0,0.04,0.024526284820737043,-0.013490194370683523,True,0.21938148812639546,-0.017791076089896114,0.014485789134494257,True,True,0.0009798188465771304,0.001428809926962855,0.0005315323758893909,0.0012263967048762564,-0.017791076089895382,-0.05259221552899435,0.015404536336669878,False,True,-0.15166666666666662,-0.3500138888888889,0.04779166666666663,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,119,6,10,1,0.03,0.0,0.0,0.04,0.03267104783711121,0.012275583321873328,True,0.15757604952628446,0.016938477193697343,0.011985299968660103,True,True,0.0009765977427772874,0.002760947108206556,0.00033328247173855405,0.0018828072420405493,0.016938477193697097,-0.011988156075298097,0.04245533218173738,False,True,0.14055555555555554,-0.06612499999999995,0.3461666666666666,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,120,6,10,1,0.03,0.0,0.0,0.04,0.09005035262736022,-0.009183764271299678,True,0.6329979566497815,-0.005692859285831955,0.011921932074988385,True,True,0.0008903929935450702,0.00024281563023306228,0.0003373580938473964,0.0014018170096911306,-0.005692859285832104,-0.031615651752294936,0.019551683318647557,False,True,-0.05944444444444441,-0.27952777777777776,0.13945833333333335,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,121,6,10,1,0.03,0.0,0.0,0.04,0.010749134127095763,0.014038517930419365,True,0.07089731900937554,0.01379963877029555,0.007640426603902559,True,True,0.0008987385278011217,0.002555074506726786,8.525450328874992e-05,0.0011261250370567064,0.013799638770295464,-0.009019842632599771,0.035366731242771766,False,True,0.10666666666666669,-0.08891666666666663,0.30174999999999996,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,122,6,10,1,0.03,0.0,0.0,0.04,0.0006910860771604004,-0.017907751697391068,True,0.03605470774743737,-0.014877602169535011,0.007097043266899299,True,True,0.0009393629472391895,0.0007965083740429205,5.716777467280186e-05,0.0017152236391518758,-0.01487760216953484,-0.02934410522426434,0.0012922798745520973,False,True,-0.16722222222222222,-0.3700416666666667,0.04169444444444444,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,123,6,10,1,0.03,0.0,0.0,0.04,0.9068216121082201,-0.0006136803618948826,True,0.6204084550353706,-0.006072420526632939,0.012260790278569429,True,True,0.0009546387185374751,0.00023325525540033874,0.00035551706291143986,0.0011975205287270308,-0.006072420526632569,-0.03596569566195262,0.024261958714619395,False,True,-0.047222222222222276,-0.25226388888888884,0.17512499999999992,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,124,6,10,1,0.03,0.0,0.0,0.04,0.026181830886673797,0.011980337269561847,True,0.6355399181140338,0.007455359053833959,0.015730467614890466,True,True,0.0008683485576925575,0.0016983678483005018,0.0006555079783800867,0.0009106177074908955,0.007455359053833456,-0.021706239656670085,0.040650814298231516,False,True,0.10833333333333334,-0.10723611111111116,0.31499999999999995,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,125,6,10,1,0.03,0.0,0.0,0.04,0.33793938578791716,0.005132447054285202,True,0.8513561838069268,0.0020823436762630013,0.011112452123972407,True,True,0.0008896459354530811,0.0014324175972840884,0.00028149518307742967,0.001565373872771761,0.0020823436762631596,-0.021526048822878296,0.024301883741531752,False,True,0.024999999999999967,-0.17111111111111116,0.23616666666666666,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,126,6,10,1,0.03,0.0,0.0,0.04,0.2582656304270502,0.005796692466450937,True,0.6182837447321183,0.0057874917147748796,0.011614840987596395,True,True,0.000883317587328604,0.0033138815276522546,0.000316381834768584,0.0017126747232168716,0.005787491714775684,-0.023088420585844215,0.03311418335534066,False,True,0.0188888888888889,-0.1924722222222222,0.23119444444444437,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,127,6,10,1,0.03,0.0,0.0,0.04,0.2748519086262283,-0.006524233187180001,True,0.5820822273913188,-0.008825185496379064,0.016035710200580602,True,True,0.0008592285702344679,0.004880671777135142,0.0006855091478875844,0.001313476328840176,-0.008825185496379786,-0.042090515256234244,0.024464944790670747,False,True,-0.08666666666666667,-0.29945833333333327,0.14001388888888883,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,128,6,10,1,0.03,0.0,0.0,0.04,0.3736766256373433,-0.006122642707486198,True,0.5427730899809693,-0.004067950753951763,0.0066838387533686115,True,True,0.0008718830391503279,0.002220167914812305,4.683279752806349e-05,0.0020922929064674635,-0.004067950753951701,-0.021232814928545903,0.014795744921711311,False,True,-0.05222222222222217,-0.2623055555555555,0.16290277777777762,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,129,6,10,1,0.03,0.0,0.0,0.04,8.897521350693172e-05,0.022931942205301186,True,0.016436890412306185,0.028335248255914887,0.011810943141207963,True,True,0.0008660307035056907,0.0016210293026207806,0.0003318920633039908,0.0016716560041256435,0.028335248255916483,0.010177154719184338,0.048796106141380205,True,False,0.26111111111111107,0.05663888888888887,0.45952777777777776,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,130,6,10,1,0.03,0.0,0.0,0.04,0.6925180476935172,0.002693996169525624,True,0.7131586916433563,0.005119704650627426,0.013926727915326419,True,True,0.000897704849615524,0.0010259738213615767,0.0004920907663210018,0.0023525145557866784,0.005119704650626986,-0.017822944674486467,0.031485666105465035,False,True,0.050000000000000044,-0.1600833333333333,0.24620833333333325,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,131,6,10,1,0.03,0.0,0.0,0.04,0.5784960372444774,-0.0029841970081993996,True,0.8343853933295131,-0.0031852588521956234,0.015234604756547084,True,True,0.0009365743563714497,0.008404035886589393,0.0006026221106274865,0.001552116260194019,-0.003185258852195149,-0.03185969294824255,0.022873136515728785,False,True,-0.002222222222222181,-0.21348611111111115,0.20730555555555547,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,132,6,10,1,0.03,0.0,0.0,0.04,0.4887710548420596,-0.0035819223258220577,True,0.47564672134120234,-0.006886390216995814,0.009653975694655696,True,True,0.0009149780587046552,0.0016597372505407308,0.00018809993426853854,0.0012585863484281417,-0.00688639021699571,-0.02939268623764319,0.018232300650735386,False,True,-0.08277777777777778,-0.29063888888888884,0.12055555555555553,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,133,6,10,1,0.03,0.0,0.0,0.04,0.8433790599822735,-0.0011492760759334267,True,0.5272098277332109,-0.006859307344438426,0.010848682985581748,True,True,0.0008317975481305213,0.0026180514946727374,0.0002699020127519028,0.0026036669699787012,-0.006859307344438975,-0.03010488765023377,0.014618784848656493,False,True,-0.09722222222222227,-0.31295833333333334,0.10891666666666662,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,134,6,10,1,0.03,0.0,0.0,0.04,0.16835485844031461,0.008155908387566869,True,0.705925931618894,0.008518808103552543,0.022576348833198766,True,True,0.000874067630228649,0.002085507807369915,0.001441667816891518,0.0017152677109886535,0.008518808103548343,-0.029039398003842486,0.04883986262309426,False,True,0.07111111111111112,-0.1433472222222222,0.277361111111111,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,135,6,10,1,0.03,0.0,0.0,0.04,0.02015770939677305,-0.01627439138288598,True,0.13041206265838357,-0.019974979489620896,0.01320678177700481,True,True,0.0009309228146994674,0.001040449253218594,0.00043016497324635273,0.002220622949777243,-0.019974979489621462,-0.041103715271632923,0.003260582319051673,False,True,-0.1472222222222222,-0.34891666666666665,0.060569444444444405,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,136,6,10,1,0.03,0.0,0.0,0.04,0.14298982848103875,-0.008524117001404399,True,0.7616667293019361,-0.004804614065419389,0.01584150363765959,True,True,0.0009170175635475434,0.00195798234667093,0.0006611579561511282,0.0012607855867926906,-0.004804614065418603,-0.03976123044136706,0.029230847872399043,False,True,-0.03833333333333333,-0.24113888888888887,0.18056944444444445,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,137,6,10,1,0.03,0.0,0.0,0.04,0.23505241660286236,0.006506106723314447,True,0.5420428194695737,0.007914709008514287,0.012980747151640916,True,True,0.0008699573274424802,0.006166966866484502,0.00041850365710025293,0.0015797571816675512,0.007914709008514324,-0.01305846104731639,0.02881692445239142,False,True,0.010000000000000009,-0.19612500000000002,0.20334722222222223,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,138,6,10,1,0.03,0.0,0.0,0.04,0.11323213078393253,-0.009435513805231768,True,0.29540993465553067,-0.010659883331588915,0.01018790496752833,True,True,0.0008831469778447445,0.0011483305731788802,0.0002230655250976903,0.0013944690207609142,-0.010659883331589098,-0.033582704010843484,0.013145955083255199,False,True,-0.1288888888888889,-0.34673611111111113,0.08333333333333331,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,139,6,10,1,0.03,0.0,0.0,0.04,3.825726014323481e-06,0.024714049259761763,True,0.0455168616719207,0.020939170229458424,0.010470389686693438,True,True,0.000940548585501885,0.001060184396467972,0.00023483232202344936,0.0015061957618371041,0.02093917022945817,0.0005776137014963628,0.03762989039957791,True,False,0.21666666666666662,0.00940277777777776,0.4177777777777778,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,140,6,10,1,0.03,0.0,0.0,0.04,0.3846800970867986,0.0049259284179268975,True,0.758891209121832,0.003960769508179015,0.012904170999642535,True,True,0.0009286233132396674,0.0012766351206956802,0.00040669055624010684,0.0009288383124697558,0.003960769508180558,-0.019115716905540637,0.029166658572595292,False,True,0.014999999999999958,-0.2066944444444445,0.20790277777777766,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,141,6,10,1,0.03,0.0,0.0,0.04,0.07619408295390137,-0.010151166101222284,True,0.6253884644722478,-0.006404132380008049,0.013117097812233615,True,True,0.0009067130388423596,0.0042914046699133596,0.00042550346116288976,0.0018987639364615658,-0.006404132380008633,-0.03201049192771063,0.022955620657189438,False,True,-0.02944444444444444,-0.253375,0.18622222222222212,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,142,6,10,1,0.03,0.0,0.0,0.04,0.005788366429446149,-0.014647398792659385,True,0.20185003241746602,-0.017318134925028275,0.013569032160388813,True,True,0.0008168780065162754,0.002485310678255568,0.0004706681006573575,0.0012137073970099942,-0.01731813492502723,-0.04207936864903951,0.011380704241018275,False,True,-0.2311111111111111,-0.43668055555555557,-0.03372222222222234,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,143,6,10,1,0.03,0.0,0.0,0.04,0.5877741376072805,-0.0032392158711924838,True,0.7210315984518447,-0.004960463183373798,0.013891725330759348,True,True,0.0009171208225689865,0.00042650103225645573,0.0004872280157389074,0.0013807591833160772,-0.004960463183373265,-0.03656578896199879,0.027038697819631814,False,True,-0.05444444444444446,-0.2600138888888889,0.15669444444444444,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,144,6,10,1,0.03,0.0,0.0,0.04,0.023185469533578522,-0.012893468999911993,True,0.36197571640672555,-0.010795564294734543,0.01184234664662197,True,True,0.0008528170657770651,0.004200853578604001,0.00033544181571856416,0.0015500821275257035,-0.010795564294734335,-0.036418647177098126,0.015965464515606237,False,True,-0.01611111111111113,-0.21611111111111114,0.1955833333333333,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,145,6,10,1,0.03,0.0,0.0,0.04,0.0012530454524878013,0.02017881868568238,True,0.10899162750038431,0.020236236705765426,0.012626010144924584,True,True,0.0009162352167339249,0.001363750329262732,0.00038662487486581815,0.0017333974339813047,0.020236236705764975,-0.0022825501988634027,0.04588289509130694,False,True,0.22722222222222221,0.018791666666666682,0.4200277777777777,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,146,6,10,1,0.03,0.0,0.0,0.04,7.110120616742373e-09,0.0325165857780818,True,0.0660548678585028,0.028595269437102777,0.015557384990001585,True,True,0.0009325975013507765,0.0031375415327196928,0.0006328369330462858,0.0013673101484857628,0.028595269437103867,0.004764982164296982,0.04897683303562473,True,False,0.22888888888888892,0.006638888888888877,0.4195,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,147,6,10,1,0.03,0.0,0.0,0.04,0.9937438987615709,5.1588120468863124e-05,True,0.8195926885287981,0.0032469830317040124,0.01423685228276672,True,True,0.0008701589595943386,0.003061124024469793,0.0005210479928045035,0.002521931562045811,0.0032469830317046226,-0.02865031557998374,0.03292095507191804,False,True,0.01388888888888884,-0.195125,0.2444722222222222,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,148,6,10,1,0.03,0.0,0.0,0.04,0.12788164573279406,0.00843655365862485,True,0.5465693645302488,0.007116715350340383,0.01180396671050019,True,True,0.0008989066477615816,0.003087225150391845,0.0003281102255316443,0.001160730460322056,0.007116715350340313,-0.01436247437157616,0.027406324643342073,False,True,0.047222222222222276,-0.18055555555555558,0.24505555555555555,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,149,6,10,1,0.03,0.0,0.0,0.04,0.5672292054608573,-0.0035929076776192704,True,0.44421737816871343,-0.00838277009741471,0.010956566546104272,True,True,0.0008924499781357555,0.004330741324186931,0.00027089405362405765,0.002544236147538687,-0.008382770097414588,-0.03758745920861906,0.023271979714928618,False,True,-0.08722222222222226,-0.2967083333333333,0.11619444444444436,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,150,6,10,1,0.03,0.0,0.0,0.04,0.006868318916420149,0.014702579569248721,True,0.09360729366150583,0.016594652425688746,0.009897395287524986,True,True,0.0009028126910543031,0.0005953094060101543,0.00020359403132713251,0.001022969593501382,0.016594652425688573,-0.004112139999639638,0.035780781856337346,False,True,0.2294444444444444,0.013805555555555514,0.4289583333333333,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,151,6,10,1,0.03,0.0,0.0,0.04,0.01034831752860172,-0.012336410284528955,True,0.20156745576054813,-0.01487505084518234,0.011647535590098021,True,True,0.0008988937982828358,0.0018296591140226025,0.00031710587613950343,0.0013831678742936674,-0.014875050845181854,-0.037660773923462225,0.0031019154131748695,False,True,-0.14055555555555554,-0.3594583333333333,0.06115277777777774,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,152,6,10,1,0.03,0.0,0.0,0.04,0.00035485823618501463,-0.019930451392037973,True,0.1465111082344491,-0.019226260647123315,0.013241538010147495,True,True,0.0009314894723386287,0.005221775939159887,0.0004328660393887129,0.0009721532980453418,-0.019226260647124967,-0.05110572555974869,0.012435391875437466,False,True,-0.13277777777777783,-0.34723611111111113,0.07723611111111112,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,153,6,10,1,0.03,0.0,0.0,0.04,0.0032715515472598886,-0.013462899775731693,True,0.5606178950921348,-0.006086523736284658,0.010459310951744578,True,True,0.0008875356150017874,0.0015029741594354785,0.00023943799525567595,0.0012297564157852188,-0.00608652373628449,-0.024729972082117593,0.012455306344359936,False,True,-0.044999999999999984,-0.246125,0.18012499999999987,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,154,6,10,1,0.03,0.0,0.0,0.04,0.184912367496189,0.007874347199882309,True,0.9627786170670116,0.0008907946426979314,0.01908831269115158,True,True,0.0008734393087391577,0.0007303831404732988,0.0010057471133117788,0.0013781059638371456,0.0008907946426969006,-0.037561504810863885,0.04264165288227303,False,True,0.015555555555555545,-0.1862361111111111,0.21334722222222224,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,155,6,10,1,0.03,0.0,0.0,0.04,0.6554451689970986,-0.002470727741575207,True,0.85733866616806,0.002683877493828707,0.014930092076357178,True,True,0.0008870504057784037,0.0004011343821457255,0.0005800179076477117,0.0019225488566677908,0.0026838774938289303,-0.02909595821647249,0.03624849171572514,False,True,0.0822222222222222,-0.13670833333333338,0.2966805555555555,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,156,6,10,1,0.03,0.0,0.0,0.04,0.010032803986911717,0.014117687964364016,True,0.3846359906093725,0.010022342513386613,0.01152806867670413,True,True,0.0008740532064223234,0.006163306844645105,0.00031128378160217966,0.0011036238655321438,0.010022342513387135,-0.023809945156258647,0.04030561095381758,False,True,0.020000000000000018,-0.1905555555555556,0.2361527777777778,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,157,6,10,1,0.03,0.0,0.0,0.04,0.9730425813737047,-0.00017498758922605568,True,0.901317305081458,0.0017649069618237809,0.014233414957005147,True,True,0.0009177796386469646,0.0012886260680137337,0.0005159923401501944,0.0006875279643898298,0.0017649069618233184,-0.029931697485782,0.029629888607160256,False,True,0.04444444444444445,-0.16173611111111105,0.2516805555555556,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,158,6,10,1,0.03,0.0,0.0,0.04,4.265746014267522e-06,0.028106933799001657,True,0.04829687069577488,0.02695610286374234,0.013650408577861227,True,True,0.0008784098063364567,0.0010385303901164567,0.0004711599823939865,0.002263629626310186,0.026956102863741373,0.0015113337660135622,0.05249010746776851,True,False,0.20611111111111113,-0.0022499999999999586,0.39949999999999997,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,159,6,10,1,0.03,0.0,0.0,0.04,1.113710620139965e-06,0.028745613714330015,True,0.13441117236830025,0.0229417260787307,0.015325839126330074,True,True,0.0008465601692918796,0.0034276910217611763,0.0006199880178492356,0.0016241409038916471,0.022941726078731534,-0.008566742422942955,0.05682915722415383,False,True,0.125,-0.07666666666666666,0.34834722222222225,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,160,6,10,1,0.03,0.0,0.0,0.04,0.004682620470592815,0.01740886952076668,True,0.511091258616602,0.012811509048104311,0.01949587590123233,True,True,0.0009033088732838471,0.0010471629122862198,0.001049936644140126,0.0014337148358503874,0.012811509048103941,-0.021848232194394114,0.04723334868420083,False,True,0.10222222222222221,-0.09501388888888886,0.3183472222222222,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,161,6,10,1,0.03,0.0,0.0,0.04,0.00728790225146322,-0.012745091820382897,True,0.5015615624111989,-0.008874705950330276,0.013205724419431257,True,True,0.0008542575649234766,0.001867435543229145,0.0004377477158335428,0.0011548945135453688,-0.00887470595033002,-0.032941856780137876,0.012622782892745576,False,True,-0.08888888888888885,-0.2905555555555555,0.11670833333333333,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,162,6,10,1,0.03,0.0,0.0,0.04,0.17476555584328146,0.006531634155920355,True,0.5978796373291191,0.007069010010210156,0.013402182586057135,True,True,0.0008458256428762175,0.00227630930220983,0.000454272929922417,0.0007009326703783956,0.007069010010210263,-0.014853262447065769,0.035305884989375064,False,True,0.07277777777777783,-0.15459722222222222,0.28461111111111104,False,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.0,163,6,10,1,0.03,0.0,0.0,0.04,0.03628874556173871,0.010280430716964526,True,0.30068563767795764,0.0088024373032066,0.008505064652800327,True,True,0.0008672686804042236,0.0019509907846309506,0.00013028150620451263,0.0014013289219020038,0.008802437303206468,-0.014700049351586668,0.03237911070989409,False,True,0.09833333333333338,-0.10388888888888892,0.30893055555555554,False,0.0
