cond,i,M,S,R,s_ma,rho,beta,e0_p,e0_coef,e0_ok,t_e0,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e1_vc_path_arm,t_e1,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject
M6_S5_R3_sma0.03_rho0.0_beta0.05,115,6,5,3,0.03,0.0,0.05,4.41188428133673e-23,0.033463172107199235,True,1.2045845985412598,0.011165531285863567,0.034208685566241515,0.013481387721533018,True,True,0.0009115182493392053,0.00133296495541393,0.0004678156903284736,0.0001564573918983851,1.388322589766593e-05,2.9051644802093506,0.034208685566245484,0.012810945438636059,0.057690438086098396,True,True,0.3367901234567901,0.17822222222222223,0.49952469135802474,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,116,6,5,3,0.03,0.0,0.05,2.307588425679039e-43,0.049731155737619014,True,1.8962106704711914,0.018516939177525886,0.05061686393378963,0.021492304566472636,False,True,0.000908568127693462,0.0028385617948411494,0.0011865222837363373,8.538744402541579e-05,0.00011555331207026066,2.0099058151245117,0.050616863933757465,0.022901337160355206,0.07694647364823644,True,True,0.43925925925925924,0.29055555555555557,0.5879074074074075,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,117,6,5,3,0.03,0.0,0.05,2.959871021168191e-54,0.053669602531298495,True,2.221343517303467,0.1736458270306842,0.05430637704583174,0.03991407907773627,True,True,0.000880446085170647,0.012320549363073406,0.0027158797527687593,3.4601581941219954e-05,0.0016706874728587894,1.631347417831421,0.05430637704597667,0.03213893616209692,0.07567283561109722,True,True,0.3498765432098765,0.1925925925925926,0.5096666666666666,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,118,6,5,3,0.03,0.0,0.05,3.3411417640402895e-63,0.062365909870492175,True,1.3835954666137695,0.0012823365814139125,0.06590167333051118,0.020466970172344993,False,True,0.0009164208657951796,0.0020312187288308785,0.0011498883176649798,4.152591907117928e-05,3.808963504594983e-05,3.1562578678131104,0.06590167333047862,0.03331810336503201,0.1031402905053697,True,True,0.5335802469135802,0.3839074074074074,0.6541419753086418,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,119,6,5,3,0.03,0.0,0.05,1.4796688812065448e-23,0.03816317287959494,True,1.841618537902832,0.1265109155580582,0.038600149739983984,0.025261770070185874,True,True,0.0009312380325871992,0.002986190855641673,0.0016969404376992454,8.600031329140233e-05,0.00012954009002618728,1.9192960262298584,0.038600149739980195,0.009997848839511119,0.06383352819347018,True,True,0.27555555555555555,0.09259259259259256,0.4343271604938272,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,120,6,5,3,0.03,0.0,0.05,1.3469716898182471e-43,0.04836238537333062,True,1.2993028163909912,0.0260500464327394,0.051025666133035885,0.022928093205764135,False,True,0.0009015818151700516,0.004149404712902065,0.0014954611245956305,0.00015975973026172147,1.7938162681197533e-05,1.7824013233184814,0.051025666133066326,0.022998742217025112,0.07487613528945654,True,True,0.36345679012345683,0.21923456790123458,0.5190308641975309,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,121,6,5,3,0.03,0.0,0.05,7.021006025240176e-40,0.04913795967019842,True,1.4197118282318115,0.01604286665625802,0.04543034874668806,0.018866902792129974,True,True,0.0008785181757373231,0.001462390069737622,0.000993251183945593,4.929641798692088e-06,1.3384167144989633e-05,1.652721881866455,0.04543034874664736,0.011098072354122234,0.07513824783170679,True,True,0.4212345679012346,0.26196913580246917,0.5733333333333333,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,122,6,5,3,0.03,0.0,0.05,4.0358699753945164e-85,0.07459006640370615,True,1.0204963684082031,0.012874586728373239,0.07358710356079932,0.029586089173802472,True,True,0.0009562390598418346,0.0061118867911449425,0.0023742442057599553,7.569027000713591e-05,0.00015668045115055083,1.6024901866912842,0.073587103560683,0.047536849533949564,0.10216448352041449,True,True,0.3481481481481481,0.1730679012345679,0.5094012345679012,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,123,6,5,3,0.03,0.0,0.05,1.8894348144042976e-36,0.04349218875213355,True,1.334174633026123,0.0058290767079885045,0.0421214064921985,0.015276631493067055,True,True,0.0008651528845479202,0.0012110922691744798,0.0006013892133120995,6.765859343084904e-05,3.421694753547045e-05,3.617341995239258,0.04212140649217512,0.012516469769443084,0.0712555559489671,True,True,0.40296296296296297,0.2485925925925926,0.5437592592592593,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,124,6,5,3,0.03,0.0,0.05,4.084275398172212e-29,0.040079980717675344,True,1.1622142791748047,0.0037216147424019657,0.042935553435485184,0.01480106583066166,True,True,0.0008688472987285468,0.0005696178456437497,0.0005599108395910129,6.339505897341693e-05,3.2817213609320906e-05,4.6487085819244385,0.042935553435486364,0.0125048236620664,0.0711208288579884,True,True,0.5367901234567902,0.4009691358024691,0.6711358024691358,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,125,6,5,3,0.03,0.0,0.05,7.121726903974044e-85,0.06048094022634765,True,1.656829833984375,4.7264566184296157e-05,0.05406334931442696,0.013287435581018804,True,True,0.0008490199657386503,0.000378290926973028,5.948438595362373e-06,1.9572661447019385e-05,0.00038926505276205397,1.6832365989685059,0.054063349314415775,0.039760208333770475,0.06535311923125367,True,True,0.7419753086419754,0.6340061728395061,0.8400123456790124,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,126,6,5,3,0.03,0.0,0.05,5.999231773211699e-30,0.03993589789428454,True,1.97334885597229,0.05756855938181809,0.03738655027237248,0.01968781553256125,True,True,0.0008296817938284889,0.001997369532081834,0.001083361808793122,8.207895734243468e-05,2.0130260791399027e-05,4.461754560470581,0.03738655027233769,0.00651357396257956,0.0727483967684453,True,True,0.28074074074074074,0.11323456790123453,0.443716049382716,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,127,6,5,3,0.03,0.0,0.05,1.240646419616933e-36,0.04066390965792857,True,0.6093916893005371,0.02503081520509103,0.03412877205363103,0.015229757457810938,False,True,0.0008490555597614388,0.0022239629738165395,0.0004807351147132779,6.890823095531714e-05,0.00013208143164472434,1.9095227718353271,0.03412877205361965,0.016001531410716252,0.053038476869719894,True,True,0.3153086419753086,0.15945061728395063,0.4595185185185185,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,128,6,5,3,0.03,0.0,0.05,7.048135957748499e-62,0.059971586319243826,True,1.035203218460083,0.001059934400065483,0.05899262665569645,0.018017884353424447,False,True,0.0009698833032309985,0.0025162237170120645,0.0008651522866097705,1.4939029109121608e-05,3.676774685642387e-05,3.5519566535949707,0.05899262665565811,0.027408738747082908,0.08594533895127321,True,True,0.4755555555555555,0.3328395061728395,0.6193209876543209,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,129,6,5,3,0.03,0.0,0.05,6.1687450146339806e-61,0.05974006183946058,True,0.5148458480834961,0.0016061380649672078,0.05608704538851642,0.017778378240509943,True,True,0.0009043413675736699,0.0016953994946312147,0.0008498012875862892,2.260468927924082e-06,3.1767905413626956e-05,3.7052323818206787,0.05608704538849545,0.023504229420509365,0.08430599781057108,True,True,0.4928395061728395,0.3395061728395061,0.6252407407407408,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,130,6,5,3,0.03,0.0,0.05,1.6754615401374404e-71,0.06465431942016048,True,1.9247379302978516,0.006871334171470367,0.05892953816589727,0.021801398120607836,False,True,0.0008840196272872282,0.0025320267490545776,0.0012179648426381645,7.747612410723763e-05,0.0001241694963182055,1.936662197113037,0.05892953816586501,0.03106306056247157,0.08821726616496632,True,True,0.5153086419753086,0.36986419753086414,0.6459567901234569,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,131,6,5,3,0.03,0.0,0.05,3.1721832704158377e-16,0.02705981586912077,True,1.224149227142334,0.28587149366840237,0.023459117289473023,0.021981473483466858,False,True,0.000901247080257854,0.005704688706593346,0.0013258198273772108,7.062824932167421e-06,5.3043802875657125e-05,3.263749837875366,0.023459117289445146,0.006187309944514692,0.040191133072555806,True,False,0.1649382716049383,-0.007172839506172841,0.33141975308641974,False
M6_S5_R3_sma0.03_rho0.0_beta0.05,132,6,5,3,0.03,0.0,0.05,2.8880496826242734e-24,0.034282378582229524,True,0.6442182064056396,0.0301638585498537,0.03460058031346594,0.015960177653987575,True,True,0.0009089623332687388,0.0020589702600053586,0.000678094288760011,0.00011138325432598161,2.124169549628823e-05,4.500625848770142,0.03460058031344305,0.014374021983771175,0.05423306736375531,True,True,0.27086419753086416,0.1172098765432099,0.4288333333333331,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,133,6,5,3,0.03,0.0,0.05,9.398214469412013e-21,0.03177540324804998,True,1.538045883178711,0.008021737744049875,0.03381769284693235,0.012755841174478503,False,True,0.0009286709302012978,0.0014704165050931062,0.0003678966972581379,1.7001485111885123e-05,4.860529966731557e-05,4.698808908462524,0.03381769284693727,0.016274754764688606,0.05088039722403629,True,True,0.3767901234567901,0.21893827160493828,0.5208641975308641,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,134,6,5,3,0.03,0.0,0.05,1.5113216491360056e-47,0.05103569474902644,True,1.6070218086242676,0.0031909559327454474,0.051831478466289424,0.017577634954745843,False,True,0.0008794590865883968,0.0018349319129892237,0.0008268429223357504,3.505110697735344e-05,3.45385197485593e-05,4.607511281967163,0.051831478466270266,0.02109442983116815,0.07909798662476396,True,True,0.39925925925925926,0.24440740740740743,0.5488950617283952,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,135,6,5,3,0.03,0.0,0.05,3.180722753640053e-52,0.051394547154153675,True,1.868957757949829,3.644353018256184e-06,0.0532471838886454,0.011498738470772998,False,True,0.0009361577031702277,0.0009690050920812891,0.00031348540344732,0.00014726151308292867,1.7305868554773853e-05,4.337831020355225,0.05324718388864783,0.03176050030610112,0.07345457171390672,True,True,0.5476543209876543,0.4152592592592593,0.6706234567901235,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,136,6,5,3,0.03,0.0,0.05,5.6036258584887584e-73,0.06446057122351108,True,1.4832980632781982,7.145635401691556e-05,0.07089753794935201,0.017852099322277135,False,True,0.0008274970172502758,0.0011983203765645726,0.0008639449021561448,6.420298316902252e-07,3.0817483887017904e-05,3.538623571395874,0.07089753794934635,0.041238670190608645,0.1004199307924549,True,True,0.6962962962962962,0.5770185185185185,0.8108641975308641,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,137,6,5,3,0.03,0.0,0.05,7.090372944983528e-36,0.04090512750170384,True,0.7393584251403809,0.003877784846645996,0.04008091515573471,0.013878739696276747,True,True,0.0008712361397271226,0.00153170478993173,0.0005080880313057668,0.00014539236181715143,9.739838375004139e-06,4.337273597717285,0.04008091515572843,0.023433010339261966,0.058190883153300295,True,True,0.35580246913580243,0.20910493827160495,0.5049876543209876,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,138,6,5,3,0.03,0.0,0.05,2.531480467238139e-41,0.04489834231526179,True,1.766880750656128,0.05171614174598939,0.05043269245825645,0.025922886312914895,True,True,0.0008151996939313593,0.0055280483570763535,0.0017642121909321154,5.5314137771679914e-05,0.00016452438931813173,2.5279853343963623,0.050432692458219706,0.023449737008382442,0.07496372460556669,True,True,0.3520987654320988,0.20388271604938274,0.5076604938271605,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,139,6,5,3,0.03,0.0,0.05,2.0106235044325155e-34,0.042154709222145495,True,0.5914554595947266,0.0027637057938220606,0.04106714852524342,0.013721677205156936,True,True,0.0008880991738495376,0.0013676813721623013,0.0004788042959255426,4.7937796730198435e-06,2.236864037657416e-05,3.267277240753174,0.04106714852523119,0.017115376568888705,0.06935859481988885,True,True,0.3903703703703704,0.2392345679012346,0.528216049382716,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,140,6,5,3,0.03,0.0,0.05,6.829910717023869e-62,0.062287963485906706,True,1.2675724029541016,0.0040077959479207685,0.0694490045472873,0.02413479015065886,False,True,0.0009222583438324952,0.002934301725575004,0.001525560711411491,8.230026155928939e-05,0.00013368307153958014,2.687620162963867,0.0694490045472333,0.03749868774875159,0.09911398682220418,True,True,0.528888888888889,0.37677160493827155,0.6595185185185185,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,141,6,5,3,0.03,0.0,0.05,5.4219953710731787e-42,0.05038506106253621,True,1.455397605895996,0.043672036911747474,0.048501483451972846,0.024043665499641518,False,True,0.0008946651267082233,0.002932721161643308,0.0015493537268815496,9.026301307381728e-05,0.00010441290276151814,2.6361711025238037,0.04850148345196703,0.02215435493140724,0.07555123006662408,True,True,0.3646913580246913,0.20217901234567903,0.5133395061728396,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,142,6,5,3,0.03,0.0,0.05,1.3918984839720797e-43,0.05252378270323733,True,1.7064385414123535,0.008446089341880014,0.05725819465506358,0.021740618149085983,True,True,0.0008818621869360361,0.0016969567379972726,0.0013186479848128867,1.9381760088599648e-05,3.37705293655173e-05,3.9720895290374756,0.05725819465509105,0.02726220298562102,0.08969839790995397,True,True,0.5385185185185186,0.3947654320987654,0.6874197530864198,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,143,6,5,3,0.03,0.0,0.05,2.6503791131215133e-21,0.03622874101274091,True,1.9452440738677979,0.24201849697351918,0.034584211041160585,0.02956025515906285,True,True,0.0009528365018009672,0.0055713256748501335,0.002429444716816889,9.396272871428055e-05,0.00010704908744480206,3.2620584964752197,0.03458421104111054,-0.00014491623439243974,0.06736145815085968,False,True,0.22864197530864194,0.06291975308641974,0.4020308641975308,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,144,6,5,3,0.03,0.0,0.05,1.777603309602062e-49,0.04772340169523739,True,1.854262113571167,0.0005120164760785396,0.04839131632616541,0.013928004047770533,False,True,0.0008454110996748205,0.001686145025837179,0.0004917338798353762,7.911336890904605e-05,2.8227725375484744e-05,4.12186861038208,0.04839131632617984,0.028461420323727723,0.07000027034815297,True,True,0.44864197530864197,0.3024382716049383,0.5908888888888888,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,145,6,5,3,0.03,0.0,0.05,7.347954503109181e-21,0.032619642525234326,True,0.9204614162445068,0.030915763110736186,0.02811286032598244,0.013026338252865642,False,True,0.0008989965786987345,0.000813180353804688,0.0003952480961401735,2.7477927433035048e-05,4.489605287280453e-05,3.0441043376922607,0.028112860325981048,0.004551463927197209,0.04772811357432967,True,False,0.34592592592592597,0.1824012345679012,0.5049876543209876,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,146,6,5,3,0.03,0.0,0.05,3.5002203156832117e-29,0.038576935302781806,True,1.7339050769805908,0.01683256169277886,0.03629405640990649,0.015183607152559236,False,True,0.0008974304189338864,0.0015130026599428853,0.0005879329512296259,7.379566795683162e-05,3.655344388711644e-05,3.635148048400879,0.036294056409904504,0.012244299844981913,0.05777238489144359,True,True,0.31950617283950616,0.1473888888888889,0.4676728395061728,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,147,6,5,3,0.03,0.0,0.05,1.4521340403348613e-39,0.043781795635009134,True,1.6330180168151855,0.01397405785874666,0.04480699083314285,0.018229566662160183,False,True,0.0009211064023702326,0.003557663842066639,0.0007995055500253823,9.349105962055513e-05,0.00011336554879467441,1.7773375511169434,0.04480699083313593,0.026659183028511304,0.06440866811976587,True,True,0.34765432098765436,0.1851604938271605,0.5062037037037037,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,148,6,5,3,0.03,0.0,0.05,4.160257195856048e-29,0.03994571487572657,True,1.3172931671142578,0.0005887032354145542,0.041573211844296895,0.012096607029846794,False,True,0.0009058791701417249,0.0003266259802408985,0.0003532147290555591,1.7996020536839534e-05,2.1147525976553753e-05,4.353488445281982,0.041573211844287,0.015174683483183965,0.06523295454731028,True,True,0.6081481481481481,0.4797469135802469,0.7259320987654321,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,149,6,5,3,0.03,0.0,0.05,3.082571528552647e-26,0.035810363193864554,True,0.5689940452575684,0.005904091842241365,0.035872314854503144,0.01302997521776452,False,True,0.000914560369863236,0.0010823702580697121,0.00039113325612459814,5.28225359304257e-05,4.76973458983528e-05,3.698686361312866,0.035872314854513594,0.016642504360157497,0.05610172833974169,True,True,0.3908641975308642,0.23925925925925928,0.5348209876543211,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,150,6,5,3,0.03,0.0,0.05,1.2776044652066743e-39,0.04852254138384257,True,1.714674949645996,0.011522942934653488,0.047952303245561066,0.018980286712119675,False,True,0.0008172849287441011,0.000841345689857443,0.0009736945265530953,7.034546104180339e-05,4.381138546135835e-05,3.1298599243164062,0.04795230324556725,0.016702194894439887,0.07812200386129961,True,True,0.4928395061728395,0.3406481481481482,0.6397901234567901,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,151,6,5,3,0.03,0.0,0.05,5.408615055843138e-39,0.047582032259041694,True,1.3859326839447021,0.00811124735594703,0.048440436230756646,0.018297336900360405,True,True,0.0008534639629230035,0.0011254322625745097,0.0008399644166215951,5.792019221178323e-08,8.959633232107822e-05,2.2737669944763184,0.04844043623072222,0.015062919095172714,0.08356182938558254,True,True,0.5180246913580246,0.3555432098765432,0.6523518518518518,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,152,6,5,3,0.03,0.0,0.05,4.222785120809664e-136,0.08116579805453904,True,1.2211387157440186,4.148861942970657e-05,0.0807482328109004,0.019699354007194796,True,True,0.0008846813618071383,0.003976266438346555,0.0010466017697835694,0.0001255559967744081,4.884426472079657e-05,1.883725881576538,0.08074823281088542,0.06359337156465464,0.09908557372482799,True,False,0.54,0.3952716049382716,0.6671728395061728,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,153,6,5,3,0.03,0.0,0.05,5.732304091522219e-17,0.02958547914796516,True,1.2419443130493164,0.22534260415236462,0.02929884539290845,0.02416511944111307,True,True,0.0008470563809830057,0.0038305838375742797,0.0016434172883834938,6.204194397127623e-05,4.3309399190578394e-05,3.0042028427124023,0.029298845392935202,0.0028269032791043073,0.05596306031101395,True,True,0.19876543209876546,0.032049382716049395,0.3600185185185185,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,154,6,5,3,0.03,0.0,0.05,3.777654857260376e-85,0.06864022722301427,True,1.5580451488494873,0.002205859472335341,0.0639800113211262,0.02090154796979447,True,True,0.0008822283147285704,0.0029061007424642524,0.001113591077720785,8.304075470592548e-05,0.00011518151991437061,2.182431936264038,0.06398001132107616,0.0364689497479538,0.09233893743959339,True,True,0.4708641975308642,0.3266172839506173,0.6170864197530864,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,155,6,5,3,0.03,0.0,0.05,1.2415374357343731e-23,0.03674267172315997,True,1.5061135292053223,0.15864715507763405,0.03235285352502859,0.022951209183999156,False,True,0.0008839673751586493,0.0027224307763300767,0.0014152445575680989,9.264256054109871e-05,8.84152442585034e-05,1.4088232517242432,0.03235285352501359,0.001961820737094037,0.060585700188765856,True,True,0.3145679012345679,0.16164197530864197,0.4701358024691357,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,156,6,5,3,0.03,0.0,0.05,2.3474477718542035e-59,0.05537082642412373,True,0.4356522560119629,8.99214429852298e-05,0.05513838350889049,0.01407923308229282,True,True,0.0009072143408861711,0.0012752233362229117,0.00047655408205755847,2.8753071156122753e-05,4.803281203326921e-05,2.1835005283355713,0.05513838350889085,0.03243194289760099,0.07823760033752512,True,True,0.5493827160493827,0.39899382716049386,0.671679012345679,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,157,6,5,3,0.03,0.0,0.05,2.189033832506316e-56,0.050821638133777186,True,1.1432158946990967,0.005658803055966509,0.05039295613859202,0.018212630726737653,False,True,0.0008740462511842092,0.0007667208617774668,5.9365361131624426e-05,1.1888009139880605e-06,0.000731220535628714,4.089887619018555,0.05039295613856067,0.03095347298534469,0.06820357847398238,True,True,0.6098765432098765,0.47085802469135807,0.7333703703703703,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,158,6,5,3,0.03,0.0,0.05,1.5724331487006167e-41,0.055625399169479214,True,0.7428412437438965,0.008616683708215452,0.058674512032958176,0.022336034231065643,False,True,0.0009496779994826699,0.000814818199318653,0.0013923314072724704,5.7222830125140586e-05,3.42100013414368e-05,2.8266921043395996,0.05867451203297624,0.018341963478986006,0.0921938684402678,True,True,0.5925925925925926,0.4554814814814815,0.7155679012345678,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,159,6,5,3,0.03,0.0,0.05,3.791437477089527e-14,0.0280425178487545,True,1.1480443477630615,0.14460961805504707,0.029902347988242862,0.020497369698701296,True,True,0.0008526637866063995,0.0014804530957624577,0.001166443623520688,5.0988474184221796e-05,3.0948848112788355e-05,2.6188571453094482,0.029902347988261243,-0.004673943240278516,0.06327160271529773,False,True,0.2787654320987654,0.10591358024691364,0.4392839506172839,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,160,6,5,3,0.03,0.0,0.05,7.122292044039996e-53,0.05126410356430158,True,1.4835846424102783,0.006371370471299783,0.05257586478223542,0.019272461796019727,False,True,0.0009171956688627059,0.0037270182356188212,0.0009493004140014263,0.00010517848643552282,8.653046592621154e-05,1.7755327224731445,0.05257586478223476,0.03126450142171882,0.07471160778426937,True,True,0.42864197530864195,0.2762901234567901,0.5632160493827161,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,161,6,5,3,0.03,0.0,0.05,1.6834193055773832e-63,0.054465291347951306,True,0.5032684803009033,0.007510269333402724,0.05297362821394012,0.019815608365367037,False,True,0.0007889868273310181,0.0031036755570852956,0.001038724639386955,9.221592171024731e-05,7.220936954945366e-05,1.5310823917388916,0.052973628213919745,0.03243864267491288,0.07180220936009425,True,True,0.4175308641975308,0.2592592592592593,0.570395061728395,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,162,6,5,3,0.03,0.0,0.05,7.2989416017118355e-96,0.06957479941160602,True,0.8456439971923828,5.694663687574046e-10,0.07090732940908388,0.011439142136999233,False,True,0.000849851635515015,0.0005777495005531143,0.0003236572782140794,0.00014303649903490048,1.020655381363106e-05,3.208859443664551,0.07090732940909168,0.0427122139230175,0.10178254028355076,True,True,0.7535802469135802,0.6419320987654321,0.8449382716049383,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,163,6,5,3,0.03,0.0,0.05,1.057144205572212e-88,0.06850968994629301,True,0.5504145622253418,2.0443097581104843e-10,0.06826037385154167,0.01073618185462559,False,True,0.0009348187636427646,0.0005981244028000799,0.0001827304134729172,1.2237684923765434e-05,8.395428172024429e-05,2.9112062454223633,0.06826037385153225,0.04558812752301516,0.08867324674016332,True,True,0.7696296296296297,0.6762777777777779,0.8602654320987654,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,164,6,5,3,0.03,0.0,0.05,2.504513043730363e-19,0.030594038548980778,True,1.3111789226531982,0.01059417780391193,0.02919357429680035,0.011422447458800918,False,True,0.0008947808769763055,0.0006699795400860642,0.0002861161100138766,6.258611205533913e-05,3.80406244735783e-05,4.3606390953063965,0.02919357429680486,0.00783385507842262,0.05186798095541502,True,True,0.37061728395061727,0.2197469135802469,0.5128703703703703,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,165,6,5,3,0.03,0.0,0.05,3.909876353382628e-100,0.06907009115811172,True,1.1272706985473633,2.6655913833068407e-07,0.06670107906128273,0.01296254932270837,True,True,0.0008653728369178472,0.0012662528776524458,0.0002867910355456191,6.87698481215916e-05,0.00013300041401998042,1.7117705345153809,0.06670107906126112,0.047343028695611473,0.09020427846700173,True,True,0.6039506172839506,0.47530246913580243,0.7249506172839505,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,166,6,5,3,0.03,0.0,0.05,5.414050297391763e-39,0.048637888017174634,True,1.4004740715026855,0.034711902993258714,0.0512165859550362,0.02425368429369106,True,True,0.0008942268107183553,0.0029575270449991716,0.0015743952544491006,9.020819207895123e-05,0.00010892769190923472,1.7553787231445312,0.05121658595505364,0.023088678349003803,0.08074133862114125,True,True,0.4150617283950617,0.2648888888888889,0.5548641975308642,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,167,6,5,3,0.03,0.0,0.05,6.909565931269538e-52,0.04742762853266294,True,1.0733966827392578,0.0004091682316191687,0.04814630662419657,0.013623362141827513,True,True,0.0008553015258918756,0.002001515593783758,0.0004793429571422758,0.00012273646437034778,1.7020774394655012e-05,4.308465957641602,0.048146306624182754,0.03834264171866487,0.060645928888078675,True,True,0.4824691358024691,0.32788271604938274,0.6185432098765431,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,168,6,5,3,0.03,0.0,0.05,5.683852772993151e-29,0.03568036102544619,True,1.2251527309417725,0.013525127318904031,0.029961693938429217,0.012132037130821255,True,True,0.0008335934417591495,0.0011044528422291112,0.00030355614067069636,1.338129356911047e-05,6.869161503571546e-05,7.65020489692688,0.029961693938425085,0.01220571000780222,0.04539757088266631,True,False,0.33234567901234563,0.17029629629629628,0.4839814814814815,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,169,6,5,3,0.03,0.0,0.05,6.081567416489795e-30,0.03811107156138021,True,0.8819429874420166,5.9375019945807294e-05,0.03933137876415079,0.009795423818418069,False,True,0.0009229751936318587,0.0006192635921868368,0.00016145375833188238,3.894339305004146e-05,5.4054621199936205e-05,4.323045015335083,0.03933137876414732,0.01813858078127975,0.0623232994984725,True,True,0.48962962962962964,0.34710493827160493,0.6234753086419754,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,170,6,5,3,0.03,0.0,0.05,2.49744250110353e-26,0.03518546764893092,True,1.9686698913574219,0.0062753771844852166,0.03448749298241951,0.012618755398780355,False,True,0.000952938574496143,0.0016361694563877085,0.00037883149710156704,0.00011272172407397655,2.9448523367915483e-05,4.342562675476074,0.03448749298242643,0.01506424362594401,0.05338035376741006,True,True,0.3404938271604938,0.1930617283950617,0.48617283950617285,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,171,6,5,3,0.03,0.0,0.05,1.0286309048618309e-41,0.048824401255032394,True,1.7657487392425537,0.037735987514814245,0.04323602026956327,0.02080944884625301,False,True,0.0008283184501349542,0.0019233003279430316,0.0011978921054383836,2.9660996022796454e-05,3.8321790339871166e-05,5.562543153762817,0.04323602026959119,0.010039843031068765,0.07246670780035336,True,True,0.41530864197530865,0.26092592592592595,0.5595123456790123,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,172,6,5,3,0.03,0.0,0.05,1.2467721986163544e-62,0.05729863541177859,True,1.0826952457427979,0.013840268137489503,0.054021312480719716,0.021947547794141056,True,True,0.0009212952013345144,0.004275340236262037,0.0013515244058156385,0.00015256342364815406,2.6783730518975912e-05,2.7847788333892822,0.05402131248068578,0.032597529567343145,0.07220542531783093,True,True,0.44172839506172834,0.29403703703703704,0.602117283950617,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,173,6,5,3,0.03,0.0,0.05,6.943324566452195e-55,0.05835963958837741,True,1.138599157333374,0.00016427787861115592,0.06420934515660517,0.01703875459192467,False,True,0.0009147256025240485,0.0008844454507316232,0.0007793484297267016,5.0254372978909705e-06,2.5522781308296537e-05,5.559004306793213,0.06420934515661372,0.03293940845980818,0.0967621817145031,True,True,0.642962962962963,0.5167283950617285,0.7617283950617284,True
M6_S5_R3_sma0.03_rho0.0_beta0.05,174,6,5,3,0.03,0.0,0.05,1.5335421845116365e-64,0.06068643061735614,True,2.5140573978424072,0.00014907577690490744,0.059514901051054385,0.015692358301391016,False,True,0.00085828098936291,0.0008333442398672797,0.0006433737880507346,1.1125237592050781e-05,3.179817208566358e-05,4.667440414428711,0.05951490105105497,0.027849814237230427,0.09053665502595355,True,True,0.5930864197530865,0.45478395061728394,0.7165987654320987,True
