lb_p_r,acf1_r,abs_acf1_r,kurtosis,jb_p,hill,lb_p_absr,lb_p_r2,arch_lm_p,acf1_absr,acf5_absr,acf10_absr,acf20_absr,acf50_absr,garch_alpha,garch_beta,garch_persistence,gjr_gamma,leverage_corr,volume_absr_spearman,logvolume_acf1,logvolume_shapiro_p,skew,worst_day,best_day,worst_over_best,mdd,daily_sigma,scenario,seed,n_returns
0.1196838586366873,0.0707784998589497,0.0707784998589497,0.43376801990694336,0.41460751338808555,4.317493446801961,0.5794810085507969,0.8248798793675328,0.3745318013234646,-0.06416391229041929,0.11366087837786606,0.014140880248504014,0.03166190030684271,-0.08458554886571922,0.0,1.0,1.0,0.046819808569364824,0.015363084866227398,0.2820663925689051,0.6156812475365551,0.03010635875687475,-0.07779561563554561,-0.053984672639265874,0.059195682015039885,0.9119697721457107,-0.24770156360620654,0.018950964958955208,flat,40010,199
0.5456643730247832,-0.028052055682035636,0.028052055682035636,2.9066476388565627,3.117837740816532e-21,4.361775327363822,0.37743756743256596,0.5269741015508072,0.9501212304878183,-0.00572347082521716,0.08069589306422316,-0.06216368133044546,0.06300500652430258,0.029073903338245038,5.620504487267069e-13,0.968366595823605,0.9683665958241671,-0.0001224370678128859,-0.005062001916188294,0.3002497335160652,0.5892679039322518,0.0877912032908772,-0.857388497161201,-0.12072195340537295,0.06302366607486398,1.9155019205320563,-0.31556638502232337,0.02398358960665315,flat,40011,199
0.17355424994541171,-0.10664993818697999,0.10664993818697999,-0.11021320621043174,0.9327067891062317,5.985218615016471,0.7985065016500703,0.4691083962042947,0.32754551443013297,-0.060516486991462,0.08522950525329268,-0.06998702618388697,-0.10004670368451836,-0.013283400721413575,7.461835238182184e-12,0.8476570536212116,0.8476570536286734,3.2744242887875185e-12,-0.03172404853371392,0.2058687376275316,0.40978004047843575,0.7762945313261678,-0.034119353625750776,-0.049204272794696635,0.04419438973542533,1.1133601592705211,-0.2969475874049884,0.017361946094285697,flat,40012,199
0.5908657215634869,-0.029514819140427657,0.029514819140427657,1.0608233166788335,1.718097678314128e-05,3.0141032445833615,0.24819052716834789,0.5001651823648159,0.825431949622114,0.0643267651755759,-0.011887443041718711,0.07435283445731893,-0.057460464156178226,-0.03587146782513526,0.0,0.9444339627935224,0.9444339627935224,0.029748021943804836,0.11664352952732207,0.31847114359677176,0.5436066034736875,0.9892842551392973,0.6166635975380024,-0.04238491086232887,0.07074480494397228,0.5991240048777634,-0.21059717711096637,0.018758611571319132,flat,40013,199
0.8776568901197995,0.009115355103448224,0.009115355103448224,0.24223089746372928,0.671298453284783,5.117326032228041,0.5513620004127843,0.6981323296598556,0.4212738210717544,-0.0333570748089694,0.07439158223882784,-0.052759931901004,0.0716779071065886,-0.00424455182893728,0.0,0.9858350354625375,0.9858350354625375,6.183470798996227e-10,-0.03014822822524036,0.22262677021470995,0.5776131503478403,0.17516204014868475,-0.09676620513562696,-0.0486136447683192,0.0439051548428564,1.1072423031490322,-0.140914437917107,0.01607449907347482,flat,40014,199
0.9196839915982817,0.013005257832101444,0.013005257832101444,0.9241877772003151,0.022124720967589547,2.8407503216652357,0.581690563663512,0.606292507174961,0.4548903806729093,0.003893126818931605,-0.04534611995138222,0.005133115486419636,-0.008231406316007111,-0.1349737220729107,0.03809739465030682,0.5005210429274511,0.538618437577758,-0.05476016696898267,-0.05795493485800253,0.2487026039287346,0.5652428857858814,0.05001677616080017,0.12760048327721446,-0.06070510502807913,0.07123750483625013,0.8521509163974613,-0.3570004836069739,0.020937397118352203,flat,40015,199
0.32908725714786363,-0.1176712898142681,0.1176712898142681,0.8991692001468441,0.00011997864051260977,3.9964203443200295,0.27063641183132753,0.5899727890085877,0.6916332006308358,0.09744214598236474,-0.08682375512231146,-0.17153100578870537,-0.002873053739437649,0.1753338708764692,0.0689511272652796,0.0,0.0689511272652796,0.11675171643766276,0.02327533464411352,0.3363118623420131,0.5282201005394002,0.06467745708268181,0.5850534730920228,-0.04208030917658512,0.06158240762368994,0.6833170510923217,-0.3861538893146248,0.017888406109940976,flat,40016,199
0.5571935683928374,-0.08968176530777175,0.08968176530777175,-0.014764012058074094,0.9310444340053798,6.241727206585944,0.10430017921974447,0.30397346218578875,0.4578891207720165,-0.066380475709772,0.04843749836017648,0.11404333642677537,-0.05230432269950118,-0.029632660330303987,0.0,0.48745843766128566,0.48745843766128566,-1.360889500662989e-15,0.0866204892280166,0.2545058626465662,0.5142487889973875,0.43328819820272224,-0.06522227165962198,-0.06957538575057853,0.05397314194903746,1.2890742179929608,-0.1967953005707075,0.020430553526990976,flat,40017,199
0.7351888840942611,0.043484511191720754,0.043484511191720754,0.5527771783883022,0.22395894458476884,3.642011309953437,0.7819704113583271,0.7250781114040125,0.6397652259796122,0.0056268623322705,-0.0010139114455250977,-0.00938167781499092,-0.0699847798379153,0.08309173446407425,0.0,0.9916946961317438,0.9916946961317438,-8.67843277489467e-11,0.09887307555830027,0.3313720115730166,0.5115313690135483,0.3422799438347095,-0.11763521097233383,-0.06569722797375288,0.06159682136320832,1.0665684773953892,-0.19429960105327015,0.019957955924698855,flat,40018,199
0.2877863498133291,-0.06019689632177633,0.06019689632177633,0.08034700280466156,0.6986809536689105,4.023438621362616,0.5211383096016577,0.7977926747752347,0.5132719534827593,-0.04133975328826633,0.016511050383031654,-0.11111883786718402,-0.01930933415784154,0.009746416440836932,0.03491140410033504,0.5713556436889135,0.6062670477892484,-0.171200741166959,0.024128751592288205,0.2244617024516522,0.4945623271790068,0.30889193992680725,-0.14144915361830934,-0.0546056900371088,0.05954660640760956,0.9170243836117359,-0.2998597848527368,0.018653564952919054,flat,40019,199
0.6303774769464718,-0.09265968143460665,0.09265968143460665,5.344924213654263,9.447396064063631e-65,2.547614379003111,0.7096270439565067,0.9982516113877765,0.933866450333714,0.014123985427357238,-0.10391704805043227,-0.023552381502577997,-0.08273192686759567,0.044857516635461794,0.0,0.9934660305565268,0.9934660305565268,1.9207736699679907e-12,-0.017596354648468034,0.3839546215928126,0.39231289748798875,0.08024264561334987,1.3220184314874126,-0.05190562527063847,0.11758462541122494,0.4414320757421354,-0.22224114668653372,0.020975076241931723,flat,40020,199
