persona,scenario,seed,policy,mcr_0.05,band_mas,turnover,cost_paid,return_pct,mdd_pct,coverage_0.05
ISFJ,flat,5,mandate_conditional_oracle,0.002921716158269451,0.001817945601693523,0.22836832430311452,1.1418416215155724,11.629804395635613,-2.421937930894502,0.74
ISFJ,flat,6,L5_full,0.014180728204128646,0.0023754975873719487,0.2529054786030335,1.2645273930151675,8.517268019487867,-5.736207230624791,0.97
ISFJ,flat,6,L5_price_only,0.014180728204128646,0.0023754975873719487,0.2529054786030335,1.2645273930151675,8.517268019487867,-5.736207230624791,0.97
ISFJ,flat,6,L5_level_free,0.029552173945053533,0.0024597516267452785,0.6888292439235193,3.4441462196175965,9.379300009485657,-5.7296521374127,0.97
ISFJ,flat,6,always_hold,0.09189596914088022,0.0,0.0,0.0,5.739345521142836,-4.020018200075026,0.97
ISFJ,flat,6,constant_mix,0.10009757818436123,0.0,0.11288433294381504,0.5644216647190753,5.598921637597476,-3.796559495476859,0.97
ISFJ,flat,6,v_oracle,0.7000000000000001,0.7,0.8,4.0,28.645248914671928,-18.061114448470484,0.97
ISFJ,flat,6,mandate_conditional_oracle,0.0037927812399926237,0.0025993607883675563,0.26931323849431393,1.3465661924715695,8.368878485128771,-5.697594562202523,0.97
ISFJ,flat,7,L5_full,0.019550157498539306,0.001536455166680961,0.13101480905161175,0.6550740452580588,-0.7596190706642525,-1.7488384644078647,0.61
ISFJ,flat,7,L5_price_only,0.032448889535694754,0.0015555709782443072,0.1621029772769899,0.8105148863849495,-0.7298106414302508,-1.931467679703569,0.61
ISFJ,flat,7,L5_level_free,0.1532635180122727,0.0014921772707212906,0.6322780442273485,3.161390221136742,-2.306669691327423,-4.957987501414607,0.61
ISFJ,flat,7,always_hold,0.09242257420280174,0.0,0.0,0.0,-1.7126402863592571,-3.237264592266853,0.61
ISFJ,flat,7,constant_mix,0.10064549915839584,0.0,0.08088970389013209,0.40444851945066046,-1.4668915585725917,-3.3691058201492208,0.61
ISFJ,flat,7,v_oracle,0.09999999999999999,0.09999999999999996,0.19999999999999996,0.9999999999999998,-0.009999999999998899,0.0,0.61
